id,kickoff_time,kickoff_time_formatted,team_h_score,team_a_score,was_home,round,total_points,value,transfers_balance,selected,transfers_in,transfers_out,loaned_in,loaned_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,element,fixture,opponent_team 
1009,2017-08-20T15:00:00Z,20 Aug 16:00,1,2,True,2,0,45,45831,93141,54192,8361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,19,5
1525,2017-08-27T15:00:00Z,27 Aug 16:00,1,1,True,3,0,45,-7287,92630,16668,23955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,29,4
2056,2017-09-09T14:00:00Z,09 Sep 15:00,0,3,False,4,0,44,-16509,79543,4543,21052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,33,7
2600,2017-09-16T16:30:00Z,16 Sep 17:30,0,0,True,5,0,44,-11571,69452,2387,13958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,46,16
3146,2017-09-23T11:30:00Z,23 Sep 12:30,2,3,False,6,0,43,-8102,62430,2827,10929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,58,20
3696,2017-09-30T11:30:00Z,30 Sep 12:30,0,4,False,7,1,43,-4864,58494,3037,7901,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3.4,0.3,0.0,0.4,0,0,0,0,2,0,1,0,5,4,0,0,0,0,1,0,0,0,0,498,63,8
4250,2017-10-14T14:00:00Z,14 Oct 15:00,1,0,True,8,0,42,-3718,55591,2389,6107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,79,2
4807,2017-10-22T15:00:00Z,22 Oct 16:00,4,1,True,9,0,42,-1122,55072,2132,3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,89,10
5366,2017-10-28T11:30:00Z,28 Oct 12:30,1,0,False,10,0,42,-1815,53950,2411,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,98,12
5929,2017-11-05T12:00:00Z,05 Nov 12:00,1,0,True,11,0,42,-1641,52694,1584,3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,108,6
6495,2017-11-18T12:30:00Z,18 Nov 12:30,2,0,False,12,0,42,-1374,51861,1549,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,111,1
499,2017-08-12T11:30:00Z,12 Aug 12:30,3,3,True,1,0,50,0,4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,7,10
1010,2017-08-19T14:00:00Z,19 Aug 15:00,0,2,False,2,0,50,-647,6496,635,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,11,2
1526,2017-08-26T14:00:00Z,26 Aug 15:00,0,0,True,3,0,50,-587,6607,586,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,27,3
2057,2017-09-09T14:00:00Z,09 Sep 15:00,0,2,False,4,0,50,-355,6880,504,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,36,14
2601,2017-09-16T14:00:00Z,16 Sep 15:00,0,6,True,5,0,50,-231,6979,399,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,47,11
3147,2017-09-23T14:00:00Z,23 Sep 15:00,1,2,False,6,0,50,-131,7189,603,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,57,16
3697,2017-09-30T14:00:00Z,30 Sep 15:00,2,2,False,7,0,50,-267,7177,503,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,66,19
4251,2017-10-14T16:30:00Z,14 Oct 17:30,2,1,True,8,0,49,182,7733,837,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,80,1
4808,2017-10-21T11:30:00Z,21 Oct 12:30,4,2,False,9,0,49,69,7990,488,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,81,5
5367,2017-10-28T14:00:00Z,28 Oct 15:00,0,1,True,10,0,49,123,8367,828,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,99,15
5930,2017-11-05T16:30:00Z,05 Nov 16:30,3,2,False,11,0,49,-185,8313,281,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,102,7
6496,2017-11-19T16:00:00Z,19 Nov 16:00,,,True,12,0,49,-113,8386,311,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,119,20
500,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,True,1,0,50,0,7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,6,16
1011,2017-08-19T14:00:00Z,19 Aug 15:00,3,2,True,2,2,50,113,9197,1594,1481,0,0,64,0,0,0,1,0,0,0,0,0,0,0,10,6.4,2.1,0.0,0.9,0,0,0,3,8,0,0,0,53,45,0,0,0,1,0,0,0,2,0,500,15,20
1527,2017-08-26T14:00:00Z,26 Aug 15:00,0,0,False,3,3,50,-2046,7361,600,2646,0,0,63,0,0,1,0,0,0,0,0,0,0,0,14,9.0,12.2,1.0,2.2,0,0,0,3,6,1,0,0,42,40,0,0,0,0,1,0,1,0,0,500,24,8
2058,2017-09-09T14:00:00Z,09 Sep 15:00,0,2,True,4,0,50,106,7956,1579,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,36,18
2602,2017-09-16T11:30:00Z,16 Sep 12:30,0,1,False,5,3,50,-950,7135,306,1256,0,0,90,0,0,1,0,0,0,0,0,0,0,0,28,32.4,15.5,25.0,7.3,0,0,0,7,15,1,3,0,73,66,0,0,0,0,0,0,1,1,3,500,42,6
3148,2017-09-23T14:00:00Z,23 Sep 15:00,0,1,True,6,2,50,3469,11017,4757,1288,0,0,90,0,0,0,1,0,0,0,0,0,0,0,20,24.6,25.3,7.0,5.7,0,0,0,1,11,2,2,0,75,64,0,0,0,0,1,0,0,1,3,500,55,12
3698,2017-09-30T14:00:00Z,30 Sep 15:00,2,1,False,7,2,50,3672,15280,5143,1471,0,0,85,0,0,0,2,0,0,0,0,0,0,0,13,15.4,15.1,2.0,3.3,0,0,0,3,7,1,0,0,69,66,0,0,0,0,3,0,2,1,3,500,65,15
4252,2017-10-15T15:00:00Z,15 Oct 16:00,2,2,True,8,2,50,1549,17220,3411,1862,0,0,90,0,0,0,2,0,0,0,0,0,0,0,24,21.2,4.6,9.0,3.5,0,0,0,7,7,0,3,0,57,53,0,0,0,0,3,0,1,1,6,500,77,13
4809,2017-10-21T16:30:00Z,21 Oct 17:30,1,0,True,9,3,50,-15,17357,1532,1547,0,0,90,0,0,1,0,0,0,0,0,0,0,0,18,12.4,6.8,4.0,2.3,0,0,0,3,5,0,4,0,71,67,0,0,0,0,1,0,2,4,3,500,86,19
5368,2017-10-29T13:30:00Z,29 Oct 13:30,1,1,False,10,0,50,-2817,14679,1179,3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,93,3
5931,2017-11-04T15:00:00Z,04 Nov 15:00,0,1,True,11,0,50,-3282,11417,48,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,105,4
6497,2017-11-18T15:00:00Z,18 Nov 15:00,3,0,False,12,0,50,-2003,9424,45,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,117,10
501,2017-08-12T11:30:00Z,12 Aug 12:30,3,3,True,1,4,60,0,2013,0,0,0,0,41,0,1,0,2,0,0,0,0,0,0,0,11,0.0,1.2,11.0,1.1,0,0,0,1,3,0,1,0,7,4,0,0,0,0,1,1,2,0,0,501,7,10
1012,2017-08-19T14:00:00Z,19 Aug 15:00,0,2,False,2,11,60,4065,8884,4937,872,0,0,79,1,0,1,0,0,0,0,0,0,0,3,31,43.4,43.3,106.0,19.3,0,0,1,1,1,3,1,1,19,14,0,0,0,0,1,1,2,2,2,501,11,2
1528,2017-08-26T14:00:00Z,26 Aug 15:00,0,0,True,3,3,60,166408,195727,183400,16992,0,0,90,0,0,1,0,0,0,0,0,0,0,0,10,14.0,16.8,29.0,6.0,0,1,0,3,6,1,0,0,27,16,0,0,0,0,3,0,1,0,3,501,27,3
2059,2017-09-09T14:00:00Z,09 Sep 15:00,0,2,False,4,3,60,31813,243606,79980,48167,0,0,90,0,0,1,0,0,0,0,0,0,0,0,10,23.2,13.0,38.0,7.4,0,0,0,2,4,1,3,0,32,18,0,0,0,0,7,0,0,0,2,501,36,14
2603,2017-09-16T14:00:00Z,16 Sep 15:00,0,6,True,5,2,60,-14133,234675,23955,38088,0,0,90,0,0,0,6,0,0,0,0,0,0,0,2,2.8,11.8,15.0,3.0,0,0,1,0,4,1,1,0,23,16,0,1,0,0,7,1,2,1,3,501,47,11
3149,2017-09-23T14:00:00Z,23 Sep 15:00,1,2,False,6,7,60,-25218,211416,13807,39025,0,0,90,1,0,0,1,0,0,0,1,0,0,1,24,48.6,11.4,34.0,9.4,0,0,0,2,5,1,0,1,18,11,0,0,0,0,4,1,0,1,3,501,57,16
3699,2017-09-30T14:00:00Z,30 Sep 15:00,2,2,False,7,10,61,45614,261290,67536,21922,0,0,90,1,1,0,2,0,0,0,0,0,0,0,30,55.6,24.6,67.0,14.7,0,0,1,0,3,2,0,0,27,21,0,0,0,0,6,0,4,1,2,501,66,19
4253,2017-10-14T16:30:00Z,14 Oct 17:30,2,1,True,8,5,62,161276,433178,189805,28529,0,0,90,0,1,0,1,0,0,0,0,0,0,0,11,1.4,17.8,23.0,4.2,0,1,0,3,8,1,1,0,27,20,0,0,0,0,6,0,3,3,1,501,80,1
4810,2017-10-21T11:30:00Z,21 Oct 12:30,4,2,False,9,5,62,94590,534330,119980,25390,0,0,90,0,1,0,4,0,0,0,0,0,0,0,9,16.4,13.5,80.0,11.0,0,0,1,1,4,1,1,0,21,14,0,1,0,0,4,2,3,2,1,501,81,5
5369,2017-10-28T14:00:00Z,28 Oct 15:00,0,1,True,10,1,64,312615,859487,336786,24171,0,0,90,0,0,0,1,0,0,0,1,0,0,0,-10,0.0,11.8,43.0,5.1,0,0,0,1,1,1,0,0,16,10,0,2,0,0,4,0,2,2,0,501,99,15
5932,2017-11-05T16:30:00Z,05 Nov 16:30,3,2,False,11,7,64,30762,896448,81977,51215,0,0,90,1,0,0,3,0,0,0,0,0,0,0,19,42.0,13.3,67.0,12.2,0,0,0,2,3,1,1,0,36,20,0,1,0,0,8,1,2,0,4,501,102,7
6498,2017-11-19T16:00:00Z,19 Nov 16:00,,,True,12,0,65,88163,992819,117504,29341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,119,20
502,2017-08-12T16:30:00Z,12 Aug 17:30,0,2,False,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,2,3
1013,2017-08-21T19:00:00Z,21 Aug 20:00,1,1,True,2,0,50,209,2294,280,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,20,7
1529,2017-08-26T11:30:00Z,26 Aug 12:30,1,2,False,3,0,50,-75,3170,409,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,21,2
2060,2017-09-09T11:30:00Z,09 Sep 12:30,5,0,True,4,1,50,-232,3816,310,542,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.2,0.0,0.5,0,0,0,1,2,0,0,0,25,25,0,0,0,0,0,0,0,0,0,502,35,10
2604,2017-09-16T14:00:00Z,16 Sep 15:00,0,6,False,5,0,50,149,4533,465,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,47,18
3150,2017-09-23T14:00:00Z,23 Sep 15:00,5,0,True,6,0,50,-89,4923,500,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,54,6
3700,2017-09-30T16:30:00Z,30 Sep 17:30,0,1,False,7,0,50,-75,5247,509,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,62,5
4254,2017-10-14T14:00:00Z,14 Oct 15:00,7,2,True,8,0,50,-126,5498,370,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,76,15
4811,2017-10-21T14:00:00Z,21 Oct 15:00,3,0,True,9,0,50,-131,5501,153,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,84,4
5370,2017-10-28T14:00:00Z,28 Oct 15:00,2,3,False,10,0,50,-171,5491,200,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,100,19
5933,2017-11-05T14:15:00Z,05 Nov 14:15,3,1,True,11,0,50,-87,5555,163,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,110,1
6499,2017-11-18T15:00:00Z,18 Nov 15:00,0,2,False,12,1,50,69,5846,342,273,0,0,59,0,0,0,0,0,0,0,0,0,0,0,10,8.2,0.5,4.0,1.3,0,0,0,3,6,0,0,0,57,53,0,0,0,0,1,0,1,0,0,502,116,9
503,2017-08-12T14:00:00Z,12 Aug 15:00,2,3,True,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,3,4
1014,2017-08-20T15:00:00Z,20 Aug 16:00,1,2,False,2,0,45,40,561,67,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,19,17
1530,2017-08-27T12:30:00Z,27 Aug 13:30,2,0,True,3,0,45,10,794,128,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,22,7
2061,2017-09-09T14:00:00Z,09 Sep 15:00,1,2,False,4,0,45,-67,895,71,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,34,9
2605,2017-09-17T12:30:00Z,17 Sep 13:30,0,0,True,5,0,45,-102,803,5,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,49,1
3151,2017-09-23T14:00:00Z,23 Sep 15:00,0,4,False,6,0,45,-70,748,13,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,56,15
3701,2017-09-30T16:30:00Z,30 Sep 17:30,0,1,True,7,0,45,-43,711,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,62,11
4255,2017-10-14T14:00:00Z,14 Oct 15:00,2,1,False,8,0,45,-26,688,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,73,6
4812,2017-10-21T11:30:00Z,21 Oct 12:30,4,2,True,9,0,45,-3,688,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,81,18
5371,2017-10-28T16:30:00Z,28 Oct 17:30,0,1,False,10,0,45,-12,686,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,92,2
5934,2017-11-05T16:30:00Z,05 Nov 16:30,1,0,True,11,0,45,-8,685,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,101,12
6500,2017-11-18T15:00:00Z,18 Nov 15:00,0,4,False,12,0,45,-5,686,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,120,19
504,2017-08-12T14:00:00Z,12 Aug 15:00,2,3,True,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,3,4
1015,2017-08-20T15:00:00Z,20 Aug 16:00,1,2,False,2,0,45,157,1223,324,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,19,17
1531,2017-08-27T12:30:00Z,27 Aug 13:30,2,0,True,3,0,45,23,1771,307,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,22,7
2062,2017-09-09T14:00:00Z,09 Sep 15:00,1,2,False,4,0,45,-130,1885,142,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,34,9
2606,2017-09-17T12:30:00Z,17 Sep 13:30,0,0,True,5,0,45,-94,1888,90,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,49,1
3152,2017-09-23T14:00:00Z,23 Sep 15:00,0,4,False,6,0,45,-51,1951,134,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,56,15
3702,2017-09-30T16:30:00Z,30 Sep 17:30,0,1,True,7,0,45,-72,1970,118,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,62,11
4256,2017-10-14T14:00:00Z,14 Oct 15:00,2,1,False,8,0,44,420,2623,943,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,73,6
4813,2017-10-21T11:30:00Z,21 Oct 12:30,4,2,True,9,0,44,484,3361,1277,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,81,18
5372,2017-10-28T16:30:00Z,28 Oct 17:30,0,1,False,10,0,44,-109,3425,498,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,92,2
5935,2017-11-05T16:30:00Z,05 Nov 16:30,1,0,True,11,0,44,-76,3459,252,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,101,12
6501,2017-11-18T15:00:00Z,18 Nov 15:00,0,4,False,12,0,44,-79,3500,281,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,120,19
505,2017-08-12T14:00:00Z,12 Aug 15:00,0,3,True,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,4,8
1016,2017-08-19T14:00:00Z,19 Aug 15:00,1,0,False,2,0,45,1599,5618,2590,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,14,10
1532,2017-08-26T14:00:00Z,26 Aug 15:00,0,2,True,3,0,45,1771,9825,4181,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,23,16
2063,2017-09-10T12:30:00Z,10 Sep 13:30,1,0,False,4,0,45,3193,14899,6194,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,38,4
2607,2017-09-16T11:30:00Z,16 Sep 12:30,0,1,True,5,0,45,6418,23229,11015,4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,42,14
3153,2017-09-23T14:00:00Z,23 Sep 15:00,5,0,False,6,0,45,11684,37197,18272,6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,54,11
3703,2017-09-30T14:00:00Z,30 Sep 15:00,4,0,False,7,1,45,15346,55011,24462,9116,0,0,16,0,0,0,1,0,0,0,0,0,0,0,3,0.4,1.1,0.0,0.2,0,0,0,0,1,0,0,0,7,5,0,0,0,0,0,0,0,0,0,505,64,12
4257,2017-10-14T14:00:00Z,14 Oct 15:00,2,1,True,8,0,45,27083,85701,38503,11420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,73,5
4814,2017-10-21T14:00:00Z,21 Oct 15:00,1,0,False,9,0,45,4315,91332,13904,9589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,85,13
5373,2017-10-28T14:00:00Z,28 Oct 15:00,2,2,True,10,0,45,10709,103982,23847,13138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,95,20
5936,2017-11-05T12:00:00Z,05 Nov 12:00,1,0,False,11,0,45,-6115,98196,2115,8230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,108,17
6502,2017-11-18T15:00:00Z,18 Nov 15:00,2,2,True,12,0,45,-3934,94614,2208,6142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,115,7
506,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,True,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,6,16
1017,2017-08-19T14:00:00Z,19 Aug 15:00,3,2,True,2,0,40,1255,8250,1527,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,15,20
